,state_id,Title,Total,Partial vaccinated,Fully Vaccinated,Date
3317,25,Nagaland,281890,229841,52049,2021-06-05 18:13:07
3318,26,Odisha,8283001,6778101,1504900,2021-06-05 18:13:07
3319,27,Puducherry,286551,234886,51665,2021-06-05 18:13:07
3320,28,Punjab,4872289,4079301,792988,2021-06-05 18:13:07
3321,29,Rajasthan,17662091,14444962,3217129,2021-06-05 18:13:07
3322,30,Sikkim,239628,179914,59714,2021-06-05 18:13:07
3323,31,Tamil Nadu,10018873,7924700,2094173,2021-06-05 18:13:07
3324,32,Telangana,6577056,5274798,1302258,2021-06-05 18:13:07
3325,33,Tripura,1635643,1127599,508044,2021-06-05 18:13:07
3326,34,Uttar Pradesh,20252136,16624925,3627211,2021-06-05 18:13:07
3327,35,Uttarakhand,3025671,2338708,686963,2021-06-05 18:13:07
3328,36,West Bengal,16031152,12090072,3941080,2021-06-05 18:13:07
3329,37,Daman and Diu,120021,105938,14083,2021-06-05 18:13:07
3330,1,Andaman and Nicobar Islands,127202,111979,15223,2021-06-06 18:08:51
3331,2,Andhra Pradesh,10869971,8293652,2576319,2021-06-06 18:08:51
3332,3,Arunachal Pradesh,376761,298148,78613,2021-06-06 18:08:51
3333,4,Assam,4339728,3489368,850360,2021-06-06 18:08:51
3334,5,Bihar,11030034,9183267,1846767,2021-06-06 18:08:51
3335,6,Chandigarh,379943,304833,75110,2021-06-06 18:08:51
3336,7,Chhattisgarh,6285625,5152970,1132655,2021-06-06 18:08:51
3337,8,Dadra and Nagar Haveli,103019,91040,11979,2021-06-06 18:08:51
3338,9,Delhi,5671497,4385618,1285879,2021-06-06 18:08:51
3339,10,Goa,570434,474147,96287,2021-06-06 18:08:51
3340,11,Gujarat,18427691,14128072,4299619,2021-06-06 18:08:51
3341,12,Haryana,6246721,5226504,1020217,2021-06-06 18:08:51
3342,13,Himachal Pradesh,2524493,2090289,434204,2021-06-06 18:08:51
3343,14,Jammu and Kashmir,3476138,2910164,565974,2021-06-06 18:08:51
3344,15,Jharkhand,4549765,3806892,742873,2021-06-06 18:08:51
3345,16,Karnataka,15203304,12333182,2870122,2021-06-06 18:08:51
3346,17,Kerala,10270131,8109567,2160564,2021-06-06 18:08:51
3347,18,Ladakh,177681,140369,37312,2021-06-06 18:08:51
3348,19,Lakshadweep,39071,32096,6975,2021-06-06 18:08:51
3349,20,Madhya Pradesh,12759138,10923948,1835190,2021-06-06 18:08:51
3350,21,Maharashtra,24145432,19360252,4785180,2021-06-06 18:08:51
3351,22,Manipur,492511,421595,70916,2021-06-06 18:08:51
3352,23,Meghalaya,476750,402288,74462,2021-06-06 18:08:51
3353,24,Mizoram,323536,272321,51215,2021-06-06 18:08:51
3354,25,Nagaland,282481,230426,52055,2021-06-06 18:08:51
3355,26,Odisha,8296256,6791199,1505057,2021-06-06 18:08:51
3356,27,Puducherry,289091,237400,51691,2021-06-06 18:08:51
3357,28,Punjab,4911988,4117141,794847,2021-06-06 18:08:51
3358,29,Rajasthan,17743175,14513474,3229701,2021-06-06 18:08:51
3359,30,Sikkim,239779,180065,59714,2021-06-06 18:08:51
3360,31,Tamil Nadu,10069493,7972482,2097011,2021-06-06 18:08:51
3361,32,Telangana,6695588,5391957,1303631,2021-06-06 18:08:51
3362,33,Tripura,1636673,1128612,508061,2021-06-06 18:08:51
3363,34,Uttar Pradesh,20272802,16643702,3629100,2021-06-06 18:08:51
3364,35,Uttarakhand,3050222,2362816,687406,2021-06-06 18:08:51
3365,36,West Bengal,16149949,12206706,3943243,2021-06-06 18:08:51
3366,37,Daman and Diu,120505,106417,14088,2021-06-06 18:08:51
3367,1,Andaman and Nicobar Islands,127759,112507,15252,2021-06-07 18:07:23
3368,2,Andhra Pradesh,11013621,8429887,2583734,2021-06-07 18:07:23
3369,3,Arunachal Pradesh,384701,306022,78679,2021-06-07 18:07:23
3370,4,Assam,4389697,3534232,855465,2021-06-07 18:07:23
3371,5,Bihar,11134737,9277636,1857101,2021-06-07 18:07:23
3372,6,Chandigarh,383353,308126,75227,2021-06-07 18:07:23
3373,7,Chhattisgarh,6290982,5155182,1135800,2021-06-07 18:07:23
3374,8,Dadra and Nagar Haveli,105833,93847,11986,2021-06-07 18:07:23
3375,9,Delhi,5737887,4419597,1318290,2021-06-07 18:07:23
3376,10,Goa,581671,485171,96500,2021-06-07 18:07:23
3377,11,Gujarat,18686516,14359541,4326975,2021-06-07 18:07:23
3378,12,Haryana,6302108,5276368,1025740,2021-06-07 18:07:23
3379,13,Himachal Pradesh,2536559,2102102,434457,2021-06-07 18:07:23
3380,14,Jammu and Kashmir,3501829,2932304,569525,2021-06-07 18:07:23
3381,15,Jharkhand,4613214,3864177,749037,2021-06-07 18:07:23
3382,16,Karnataka,15504527,12612607,2891920,2021-06-07 18:07:23
3383,17,Kerala,10473049,8302066,2170983,2021-06-07 18:07:23
3384,18,Ladakh,180269,142943,37326,2021-06-07 18:07:23
3385,19,Lakshadweep,40301,33318,6983,2021-06-07 18:07:23
3386,20,Madhya Pradesh,13151267,11299196,1852071,2021-06-07 18:07:23
3387,21,Maharashtra,24450364,19597498,4852866,2021-06-07 18:07:23
3388,22,Manipur,504594,433599,70995,2021-06-07 18:07:23
3389,23,Meghalaya,478264,403761,74503,2021-06-07 18:07:23
3390,24,Mizoram,327729,276319,51410,2021-06-07 18:07:23
3391,25,Nagaland,291666,239568,52098,2021-06-07 18:07:23
3392,26,Odisha,8462518,6938186,1524332,2021-06-07 18:07:23
3393,27,Puducherry,294440,242580,51860,2021-06-07 18:07:23
3394,28,Punjab,4962200,4163128,799072,2021-06-07 18:07:23
3395,29,Rajasthan,17872011,14615154,3256857,2021-06-07 18:07:23
3396,30,Sikkim,240036,180310,59726,2021-06-07 18:07:23
3397,31,Tamil Nadu,10135731,8031685,2104046,2021-06-07 18:07:23
3398,32,Telangana,6865466,5554284,1311182,2021-06-07 18:07:23
3399,33,Tripura,1640638,1132397,508241,2021-06-07 18:07:23
3400,34,Uttar Pradesh,20735794,17079924,3655870,2021-06-07 18:07:23
3401,35,Uttarakhand,3084855,2396288,688567,2021-06-07 18:07:23
3402,36,West Bengal,16453879,12492937,3960942,2021-06-07 18:07:23
3403,37,Daman and Diu,123423,109324,14099,2021-06-07 18:07:23
3404,1,Andaman and Nicobar Islands,128195,112917,15278,2021-06-08 18:09:01
3405,2,Andhra Pradesh,11059995,8472406,2587589,2021-06-08 18:09:01
3406,3,Arunachal Pradesh,390012,311287,78725,2021-06-08 18:09:01
3407,4,Assam,4451360,3590740,860620,2021-06-08 18:09:01
3408,5,Bihar,11231592,9362801,1868791,2021-06-08 18:09:01
3409,6,Chandigarh,384919,309608,75311,2021-06-08 18:09:01
3410,7,Chhattisgarh,6296915,5157533,1139382,2021-06-08 18:09:01
3411,8,Dadra and Nagar Haveli,108548,96550,11998,2021-06-08 18:09:01
3412,9,Delhi,5786229,4445352,1340877,2021-06-08 18:09:01
3413,10,Goa,592178,495452,96726,2021-06-08 18:09:01
3414,11,Gujarat,18949901,14587473,4362428,2021-06-08 18:09:01
3415,12,Haryana,6350659,5319508,1031151,2021-06-08 18:09:01
3416,13,Himachal Pradesh,2549426,2114649,434777,2021-06-08 18:09:01
3417,14,Jammu and Kashmir,3528456,2955248,573208,2021-06-08 18:09:01
3418,15,Jharkhand,4673692,3918642,755050,2021-06-08 18:09:01
3419,16,Karnataka,15759842,12847608,2912234,2021-06-08 18:09:01
3420,17,Kerala,10692008,8503125,2188883,2021-06-08 18:09:01
3421,18,Ladakh,181714,144376,37338,2021-06-08 18:09:01
3422,19,Lakshadweep,41455,34466,6989,2021-06-08 18:09:01
3423,20,Madhya Pradesh,13217372,11361743,1855629,2021-06-08 18:09:01
3424,21,Maharashtra,24728789,19794750,4934039,2021-06-08 18:09:01
3425,22,Manipur,511639,440535,71104,2021-06-08 18:09:01
3426,23,Meghalaya,479293,404762,74531,2021-06-08 18:09:01
3427,24,Mizoram,331535,279959,51576,2021-06-08 18:09:01
3428,25,Nagaland,301511,249356,52155,2021-06-08 18:09:01
3429,26,Odisha,8613888,7068512,1545376,2021-06-08 18:09:01
3430,27,Puducherry,300252,248250,52002,2021-06-08 18:09:01
3431,28,Punjab,5010368,4207220,803148,2021-06-08 18:09:01
3432,29,Rajasthan,18040679,14759272,3281407,2021-06-08 18:09:01
3433,30,Sikkim,240711,180973,59738,2021-06-08 18:09:01
3434,31,Tamil Nadu,10185541,8076791,2108750,2021-06-08 18:09:01
3435,32,Telangana,7046084,5728537,1317547,2021-06-08 18:09:01
3436,33,Tripura,1644382,1135952,508430,2021-06-08 18:09:01
3437,34,Uttar Pradesh,21181060,17502314,3678746,2021-06-08 18:09:01
3438,35,Uttarakhand,3118649,2429187,689462,2021-06-08 18:09:01
3439,36,West Bengal,16717047,12742698,3974349,2021-06-08 18:09:01
3440,37,Daman and Diu,126722,112574,14148,2021-06-08 18:09:01
3441,1,Andaman and Nicobar Islands,128498,113207,15291,2021-06-09 18:08:30
3442,2,Andhra Pradesh,11234803,8637923,2596880,2021-06-09 18:08:30
3443,3,Arunachal Pradesh,395757,316960,78797,2021-06-09 18:08:30
3444,4,Assam,4491566,3623460,868106,2021-06-09 18:08:30
3445,5,Bihar,11409331,9530621,1878710,2021-06-09 18:08:30
3446,6,Chandigarh,387273,311860,75413,2021-06-09 18:08:30
3447,7,Chhattisgarh,6304358,5160281,1144077,2021-06-09 18:08:30
3448,8,Dadra and Nagar Haveli,110709,98705,12004,2021-06-09 18:08:30
3449,9,Delhi,5834482,4471099,1363383,2021-06-09 18:08:30
3450,10,Goa,600833,503890,96943,2021-06-09 18:08:30
3451,11,Gujarat,19203211,14801548,4401663,2021-06-09 18:08:30
3452,12,Haryana,6433899,5398348,1035551,2021-06-09 18:08:30
3453,13,Himachal Pradesh,2557978,2123031,434947,2021-06-09 18:08:30
3454,14,Jammu and Kashmir,3549785,2974987,574798,2021-06-09 18:08:30
3455,15,Jharkhand,4732666,3971153,761513,2021-06-09 18:08:30
3456,16,Karnataka,15992599,13058077,2934522,2021-06-09 18:08:30
3457,17,Kerala,10832105,8634128,2197977,2021-06-09 18:08:30
3458,18,Ladakh,183376,146030,37346,2021-06-09 18:08:30
3459,19,Lakshadweep,42665,35632,7033,2021-06-09 18:08:30
3460,20,Madhya Pradesh,13584232,11708227,1876005,2021-06-09 18:08:30
3461,21,Maharashtra,25042464,20032402,5010062,2021-06-09 18:08:30
3462,22,Manipur,522579,451370,71209,2021-06-09 18:08:30
3463,23,Meghalaya,480229,405629,74600,2021-06-09 18:08:30
3464,24,Mizoram,335091,283221,51870,2021-06-09 18:08:30
3465,25,Nagaland,312189,260001,52188,2021-06-09 18:08:30
3466,26,Odisha,8749836,7183142,1566694,2021-06-09 18:08:30
3467,27,Puducherry,305651,253425,52226,2021-06-09 18:08:30
3468,28,Punjab,5041984,4236020,805964,2021-06-09 18:08:30
3469,29,Rajasthan,18484841,15186893,3297948,2021-06-09 18:08:30
3470,30,Sikkim,244354,184590,59764,2021-06-09 18:08:30
3471,31,Tamil Nadu,10228792,8116108,2112684,2021-06-09 18:08:30
3472,32,Telangana,7224148,5900344,1323804,2021-06-09 18:08:30
3473,33,Tripura,1646329,1137795,508534,2021-06-09 18:08:30
3474,34,Uttar Pradesh,21584490,17883157,3701333,2021-06-09 18:08:30
3475,35,Uttarakhand,3156637,2466183,690454,2021-06-09 18:08:30
3476,36,West Bengal,16940919,12954543,3986376,2021-06-09 18:08:30
3477,37,Daman and Diu,129470,115309,14161,2021-06-09 18:08:30
3478,1,Andaman and Nicobar Islands,129402,114098,15304,2021-06-10 18:08:35
3479,2,Andhra Pradesh,11496440,8891341,2605099,2021-06-10 18:08:35
3480,3,Arunachal Pradesh,400648,321736,78912,2021-06-10 18:08:35
3481,4,Assam,4585754,3695526,890228,2021-06-10 18:08:35
3482,5,Bihar,11599819,9712352,1887467,2021-06-10 18:08:35
3483,6,Chandigarh,389571,314057,75514,2021-06-10 18:08:35
3484,7,Chhattisgarh,6311317,5162838,1148479,2021-06-10 18:08:35
3485,8,Dadra and Nagar Haveli,113105,101093,12012,2021-06-10 18:08:35
3486,9,Delhi,5916278,4521905,1394373,2021-06-10 18:08:35
3487,10,Goa,608564,511379,97185,2021-06-10 18:08:35
3488,11,Gujarat,19478852,15022634,4456218,2021-06-10 18:08:35
3489,12,Haryana,6559087,5514458,1044629,2021-06-10 18:08:35
3490,13,Himachal Pradesh,2566399,2131119,435280,2021-06-10 18:08:35
3491,14,Jammu and Kashmir,3582621,3005115,577506,2021-06-10 18:08:35
3492,15,Jharkhand,4802571,4036613,765958,2021-06-10 18:08:35
3493,16,Karnataka,16249047,13294675,2954372,2021-06-10 18:08:35
3494,17,Kerala,10983039,8772285,2210754,2021-06-10 18:08:35
3495,18,Ladakh,185674,148313,37361,2021-06-10 18:08:35
3496,19,Lakshadweep,43565,36523,7042,2021-06-10 18:08:35
3497,20,Madhya Pradesh,13769115,11877371,1891744,2021-06-10 18:08:35
3498,21,Maharashtra,25300779,20232933,5067846,2021-06-10 18:08:35
3499,22,Manipur,527496,456202,71294,2021-06-10 18:08:35
3500,23,Meghalaya,482623,407975,74648,2021-06-10 18:08:35
3501,24,Mizoram,339631,287744,51887,2021-06-10 18:08:35
3502,25,Nagaland,320312,268004,52308,2021-06-10 18:08:35
3503,26,Odisha,8806405,7225627,1580778,2021-06-10 18:08:35
3504,27,Puducherry,311816,259372,52444,2021-06-10 18:08:35
3505,28,Punjab,5070549,4261364,809185,2021-06-10 18:08:35
3506,29,Rajasthan,18832537,15524081,3308456,2021-06-10 18:08:35
3507,30,Sikkim,252346,192568,59778,2021-06-10 18:08:35
3508,31,Tamil Nadu,10272414,8156189,2116225,2021-06-10 18:08:35
3509,32,Telangana,7404779,6074863,1329916,2021-06-10 18:08:35
3510,33,Tripura,1649999,1141134,508865,2021-06-10 18:08:35
3511,34,Uttar Pradesh,22025903,18297125,3728778,2021-06-10 18:08:35
3512,35,Uttarakhand,3207393,2515957,691436,2021-06-10 18:08:35
3513,36,West Bengal,17139018,13143096,3995922,2021-06-10 18:08:35
3514,37,Daman and Diu,131995,117811,14184,2021-06-10 18:08:35
3515,1,Andaman and Nicobar Islands,130173,114850,15323,2021-06-11 18:09:06
3516,2,Andhra Pradesh,11696369,9085932,2610437,2021-06-11 18:09:06
3517,3,Arunachal Pradesh,405483,326492,78991,2021-06-11 18:09:06
3518,4,Assam,4674511,3769894,904617,2021-06-11 18:09:06
3519,5,Bihar,11778969,9881658,1897311,2021-06-11 18:09:06
3520,6,Chandigarh,395515,319892,75623,2021-06-11 18:09:06
3521,7,Chhattisgarh,6318147,5165344,1152803,2021-06-11 18:09:06
3522,8,Dadra and Nagar Haveli,117232,105199,12033,2021-06-11 18:09:06
3523,9,Delhi,5995748,4583464,1412284,2021-06-11 18:09:06
3524,10,Goa,614418,516897,97521,2021-06-11 18:09:06
3525,11,Gujarat,19769106,15262470,4506636,2021-06-11 18:09:06
3526,12,Haryana,6664080,5608575,1055505,2021-06-11 18:09:06
3527,13,Himachal Pradesh,2576674,2141030,435644,2021-06-11 18:09:06
3528,14,Jammu and Kashmir,3616809,3036734,580075,2021-06-11 18:09:06
3529,15,Jharkhand,4896908,4123823,773085,2021-06-11 18:09:06
3530,16,Karnataka,16580369,13599544,2980825,2021-06-11 18:09:06
3531,17,Kerala,11102819,8879020,2223799,2021-06-11 18:09:06
3532,18,Ladakh,189143,151780,37363,2021-06-11 18:09:06
3533,19,Lakshadweep,44754,37701,7053,2021-06-11 18:09:06
3534,20,Madhya Pradesh,13796834,11899138,1897696,2021-06-11 18:09:06
3535,21,Maharashtra,25560781,20443246,5117535,2021-06-11 18:09:06
3536,22,Manipur,535179,463768,71411,2021-06-11 18:09:06
3537,23,Meghalaya,492296,417634,74662,2021-06-11 18:09:06
3538,24,Mizoram,342961,290926,52035,2021-06-11 18:09:06
3539,25,Nagaland,329360,277015,52345,2021-06-11 18:09:06
3540,26,Odisha,8905797,7298756,1607041,2021-06-11 18:09:06
3541,27,Puducherry,317562,264921,52641,2021-06-11 18:09:06
3542,28,Punjab,5123208,4309836,813372,2021-06-11 18:09:06
3543,29,Rajasthan,19292726,15970989,3321737,2021-06-11 18:09:06
3544,30,Sikkim,264968,205177,59791,2021-06-11 18:09:06
3545,31,Tamil Nadu,10340158,8215741,2124417,2021-06-11 18:09:06
3546,32,Telangana,7616140,6279779,1336361,2021-06-11 18:09:06
3547,33,Tripura,1652388,1143222,509166,2021-06-11 18:09:06
3548,34,Uttar Pradesh,22504047,18741039,3763008,2021-06-11 18:09:06
3549,35,Uttarakhand,3250658,2558034,692624,2021-06-11 18:09:06
3550,36,West Bengal,17382133,13364800,4017333,2021-06-11 18:09:06
3551,37,Daman and Diu,137532,123274,14258,2021-06-11 18:09:06
3552,1,Andaman and Nicobar Islands,131060,115708,15352,2021-06-12 18:08:39
3553,2,Andhra Pradesh,11877129,9257127,2620002,2021-06-12 18:08:39
3554,3,Arunachal Pradesh,410393,331364,79029,2021-06-12 18:08:39
3555,4,Assam,4758849,3841521,917328,2021-06-12 18:08:39
3556,5,Bihar,11938798,10032415,1906383,2021-06-12 18:08:39
3557,6,Chandigarh,401380,325649,75731,2021-06-12 18:08:39
3558,7,Chhattisgarh,6325547,5168451,1157096,2021-06-12 18:08:39
3559,8,Dadra and Nagar Haveli,122042,109995,12047,2021-06-12 18:08:39
3560,9,Delhi,6079589,4638935,1440654,2021-06-12 18:08:39
3561,10,Goa,621644,523796,97848,2021-06-12 18:08:39
3562,11,Gujarat,20068185,15522137,4546048,2021-06-12 18:08:39
3563,12,Haryana,6749944,5686944,1063000,2021-06-12 18:08:39
3564,13,Himachal Pradesh,2587927,2151953,435974,2021-06-12 18:08:39
3565,14,Jammu and Kashmir,3651569,3068862,582707,2021-06-12 18:08:39
3566,15,Jharkhand,4998435,4212899,785536,2021-06-12 18:08:39
3567,16,Karnataka,16892231,13885050,3007181,2021-06-12 18:08:39
3568,17,Kerala,11181355,8943648,2237707,2021-06-12 18:08:39
3569,18,Ladakh,191063,153682,37381,2021-06-12 18:08:39
3570,19,Lakshadweep,46083,39006,7077,2021-06-12 18:08:39
3571,20,Madhya Pradesh,13897841,11956103,1941738,2021-06-12 18:08:39
3572,21,Maharashtra,25866677,20693716,5172961,2021-06-12 18:08:39
3573,22,Manipur,537537,466105,71432,2021-06-12 18:08:39
3574,23,Meghalaya,501614,426926,74688,2021-06-12 18:08:39
3575,24,Mizoram,344187,291868,52319,2021-06-12 18:08:39
3576,25,Nagaland,332870,280522,52348,2021-06-12 18:08:39
3577,26,Odisha,8977717,7347971,1629746,2021-06-12 18:08:39
3578,27,Puducherry,324744,271888,52856,2021-06-12 18:08:39
3579,28,Punjab,5187108,4370081,817027,2021-06-12 18:08:39
3580,29,Rajasthan,19606991,16273082,3333909,2021-06-12 18:08:39
3581,30,Sikkim,273389,213590,59799,2021-06-12 18:08:39
3582,31,Tamil Nadu,10648430,8503345,2145085,2021-06-12 18:08:39
3583,32,Telangana,7830864,6488020,1342844,2021-06-12 18:08:39
3584,33,Tripura,1659919,1147382,512537,2021-06-12 18:08:39
3585,34,Uttar Pradesh,22979323,19184501,3794822,2021-06-12 18:08:39
3586,35,Uttarakhand,3285612,2590812,694800,2021-06-12 18:08:39
3587,36,West Bengal,17600439,13561818,4038621,2021-06-12 18:08:39
3588,37,Daman and Diu,144609,130311,14298,2021-06-12 18:08:39
3589,1,Andaman and Nicobar Islands,131063,115711,15352,2021-06-13 18:07:27
3590,2,Andhra Pradesh,11958631,9335665,2622966,2021-06-13 18:07:27
3591,3,Arunachal Pradesh,414648,335606,79042,2021-06-13 18:07:27
3592,4,Assam,4811949,3883727,928222,2021-06-13 18:07:27
3593,5,Bihar,12032029,10119417,1912612,2021-06-13 18:07:27
3594,6,Chandigarh,405319,329564,75755,2021-06-13 18:07:27
3595,7,Chhattisgarh,6330309,5170438,1159871,2021-06-13 18:07:27
3596,8,Dadra and Nagar Haveli,122112,110065,12047,2021-06-13 18:07:27
3597,9,Delhi,6094030,4650867,1443163,2021-06-13 18:07:27
3598,10,Goa,638918,541029,97889,2021-06-13 18:07:27
3599,11,Gujarat,20303072,15729860,4573212,2021-06-13 18:07:27
3600,12,Haryana,6784770,5718756,1066014,2021-06-13 18:07:27
3601,13,Himachal Pradesh,2588086,2152111,435975,2021-06-13 18:07:27
3602,14,Jammu and Kashmir,3680941,3097492,583449,2021-06-13 18:07:27
3603,15,Jharkhand,5107681,4309176,798505,2021-06-13 18:07:27
3604,16,Karnataka,16998892,13985016,3013876,2021-06-13 18:07:27
3605,17,Kerala,11229829,8989689,2240140,2021-06-13 18:07:27
3606,18,Ladakh,191066,153685,37381,2021-06-13 18:07:27
3607,19,Lakshadweep,46809,39722,7087,2021-06-13 18:07:27
3608,20,Madhya Pradesh,13943751,11992799,1950952,2021-06-13 18:07:27
3609,21,Maharashtra,25958370,20775032,5183338,2021-06-13 18:07:27
3610,22,Manipur,538075,466634,71441,2021-06-13 18:07:27
3611,23,Meghalaya,503182,428483,74699,2021-06-13 18:07:27
3612,24,Mizoram,344187,291868,52319,2021-06-13 18:07:27
3613,25,Nagaland,336121,283761,52360,2021-06-13 18:07:27
3614,26,Odisha,8987379,7356287,1631092,2021-06-13 18:07:27
3615,27,Puducherry,327232,274317,52915,2021-06-13 18:07:27
3616,28,Punjab,5219611,4400382,819229,2021-06-13 18:07:27
3617,29,Rajasthan,19721553,16383144,3338409,2021-06-13 18:07:27
3618,30,Sikkim,273567,213768,59799,2021-06-13 18:07:27
3619,31,Tamil Nadu,10866186,8711904,2154282,2021-06-13 18:07:27
3620,32,Telangana,7981120,6636883,1344237,2021-06-13 18:07:27
3621,33,Tripura,1661096,1148442,512654,2021-06-13 18:07:27
3622,34,Uttar Pradesh,23001682,19205507,3796175,2021-06-13 18:07:27
3623,35,Uttarakhand,3320539,2622029,698510,2021-06-13 18:07:27
3624,36,West Bengal,17657700,13615740,4041960,2021-06-13 18:07:27
3625,37,Daman and Diu,144857,130555,14302,2021-06-13 18:07:27
3626,1,Andaman and Nicobar Islands,132004,116632,15372,2021-06-14 18:08:29
3627,2,Andhra Pradesh,12319387,9683451,2635936,2021-06-14 18:08:29
3628,3,Arunachal Pradesh,420935,341823,79112,2021-06-14 18:08:29
3629,4,Assam,4891540,3937220,954320,2021-06-14 18:08:29
3630,5,Bihar,12133333,10210633,1922700,2021-06-14 18:08:29
3631,6,Chandigarh,412175,336282,75893,2021-06-14 18:08:29
3632,7,Chhattisgarh,6337979,5173815,1164164,2021-06-14 18:08:29
3633,8,Dadra and Nagar Haveli,126748,114675,12073,2021-06-14 18:08:29
3634,9,Delhi,6154661,4690576,1464085,2021-06-14 18:08:29
3635,10,Goa,658193,559670,98523,2021-06-14 18:08:29
3636,11,Gujarat,20587151,15979244,4607907,2021-06-14 18:08:29
3637,12,Haryana,6875456,5797875,1077581,2021-06-14 18:08:29
3638,13,Himachal Pradesh,2614787,2178801,435986,2021-06-14 18:08:29
3639,14,Jammu and Kashmir,3732404,3146640,585764,2021-06-14 18:08:29
3640,15,Jharkhand,5200591,4385314,815277,2021-06-14 18:08:29
3641,16,Karnataka,17262828,14219979,3042849,2021-06-14 18:08:29
3642,17,Kerala,11422135,9154064,2268071,2021-06-14 18:08:29
3643,18,Ladakh,192431,155038,37393,2021-06-14 18:08:29
3644,19,Lakshadweep,47816,40722,7094,2021-06-14 18:08:29
3645,20,Madhya Pradesh,14443636,12452440,1991196,2021-06-14 18:08:29
3646,21,Maharashtra,26263095,21027493,5235602,2021-06-14 18:08:29
3647,22,Manipur,543694,472128,71566,2021-06-14 18:08:29
3648,23,Meghalaya,516828,442099,74729,2021-06-14 18:08:29
3649,24,Mizoram,357314,304964,52350,2021-06-14 18:08:29
3650,25,Nagaland,349528,297104,52424,2021-06-14 18:08:29
3651,26,Odisha,9061121,7407091,1654030,2021-06-14 18:08:29
3652,27,Puducherry,334027,280850,53177,2021-06-14 18:08:29
3653,28,Punjab,5246782,4424663,822119,2021-06-14 18:08:29
3654,29,Rajasthan,19895554,16548285,3347269,2021-06-14 18:08:29
3655,30,Sikkim,286462,226626,59836,2021-06-14 18:08:29
3656,31,Tamil Nadu,11147886,8976866,2171020,2021-06-14 18:08:29
3657,32,Telangana,8167470,6817886,1349584,2021-06-14 18:08:29
3658,33,Tripura,1681689,1164688,517001,2021-06-14 18:08:29
3659,34,Uttar Pradesh,23445493,19608395,3837098,2021-06-14 18:08:29
3660,35,Uttarakhand,3377012,2671224,705788,2021-06-14 18:08:29
